name	sex	dramaRatio	actionRatio	comedyRation	total
Buddy	M	0.22094189260981	0.308370404857082	0.470687702533109	430
Freddy	M	0.272324515380021	0.274144245262883	0.453531239357096	429
Joanna	F	0.384893863799357	0.359230265719555	0.255875870481088	428
Jesus	M	0.300276660180425	0.242456294363805	0.45726704545577	428
Karin	F	0.438130479200005	0.234367949140115	0.32750157165988	427
Teddy	M	0.288970625230873	0.296008708507398	0.41502066626173	427
Francisco	M	0.406724496582037	0.333094858944789	0.260180644473175	426
Miranda	F	0.325524231651851	0.285274077620004	0.389201690728145	426
Clark	M	0.211645629915288	0.483703535597528	0.304650834487184	426
Gerald	M	0.352822811057742	0.268946733113677	0.378230455828581	425
Carter	M	0.273585855888053	0.44887187909892	0.277542265013026	425
Barney	M	0.283280411428969	0.414973721245608	0.301745867325423	424
Becky	F	0.300103965258259	0.276029443860289	0.423866590881452	424
Joel	M	0.40763461979181	0.22578678412164	0.36657859608655	422
Willy	M	0.283541930055532	0.332063337188628	0.38439473275584	422
Carrie	F	0.348777559357886	0.352143271232561	0.299079169409554	421
Owen	M	0.339029291513099	0.332138068190656	0.328832640296245	421
Lawrence	M	0.33652855126517	0.355716171368641	0.307755277366189	419
Ronnie	M	0.326583476193032	0.298049901221162	0.375366622585807	418
Andreas	M	0.513991734845242	0.144603938032695	0.341404327122064	414
Elisabeth	F	0.547180050950938	0.126652170373162	0.3261677786759	413
Beatrice	F	0.352931151980988	0.227241007944243	0.419827840074769	410
Shirley	F	0.329401753792886	0.267124546917279	0.403473699289835	410
Brandon	M	0.314691074645941	0.340595576679536	0.344713348674523	410
Pamela	F	0.303392456071081	0.309045582068632	0.387561961860287	409
Vivian	F	0.330575809246799	0.264855977076185	0.404568213677015	407
Edith	F	0.441411474527974	0.241164319858293	0.317424205613734	406
Evan	M	0.331877447573861	0.341805010164963	0.326317542261176	406
Simone	F	0.411903259017226	0.269709670255219	0.318387070727555	405
Jessie	F	0.389942869752782	0.366378646948181	0.243678483299037	404
Douglas	M	0.342671760480762	0.353154402682058	0.30417383683718	403
Joyce	F	0.361419639922457	0.270839653301853	0.36774070677569	402
Sid	M	0.24928893801527	0.364049473799902	0.386661588184828	402
Ella	F	0.446968532486459	0.226174324823493	0.326857142690048	401
Toby	M	0.306073631041591	0.286550558063045	0.407375810895365	401
Luisa	F	0.442425325175098	0.221730977920167	0.335843696904735	400
Dolores	F	0.336811603250046	0.307552537798558	0.355635858951396	399
Christina	F	0.421279943662721	0.296542427522216	0.282177628815063	398
Tara	F	0.341856796661352	0.3410684670296	0.317074736309049	398
Lenny	M	0.303767484486083	0.304479231015048	0.391753284498869	398
Ross	M	0.316703250600232	0.396192618932133	0.287104130467635	397
Chad	M	0.20522780262366	0.297833036478882	0.496939160897458	397
Vicky	F	0.368112645096781	0.235818832758371	0.396068522144848	396
Hugh	M	0.383975727277906	0.304401458120625	0.311622814601469	393
Grant	M	0.310093337331141	0.453304079157777	0.236602583511082	393
Lawyer	M	0.384978403160411	0.18915016152288	0.425871435316709	391
Dylan	M	0.33432550940613	0.296081435815165	0.369593054778705	391
Lynn	F	0.402982578433348	0.304256544800609	0.292760876766043	390
Vic	M	0.295882015254929	0.393199918885871	0.310918065859201	388
Elsa	F	0.400762553737184	0.279744143648935	0.319493302613881	387
Lucia	F	0.411682502727968	0.307986503780891	0.280330993491141	386
Wilson	M	0.291728498898104	0.410247403765724	0.298024097336172	385
Jose	M	0.284937071414093	0.427715694832219	0.287347233753688	385
April	F	0.289814316835495	0.336225142455199	0.373960540709307	385
Ingrid	F	0.410866165023888	0.223379981148903	0.365753853827209	383
Adrian	M	0.371112359319621	0.283749921241915	0.345137719438464	383
Isaac	M	0.311159885554856	0.466683961538712	0.222156152906432	383
Joshua	M	0.304133957373934	0.428933748665138	0.266932293960928	383
Omar	M	0.32297394212831	0.440355141529052	0.236670916342638	382
Leslie	F	0.358339291217115	0.251842074124881	0.389818634658004	382
Graham	M	0.351507256095823	0.26467865676209	0.383814087142088	382
Polly	F	0.278180026068047	0.295950183919809	0.425869790012144	382
Ernie	M	0.265979834146557	0.320769492645529	0.413250673207915	380
Yvonne	F	0.422144406549884	0.13188577176105	0.445969821689066	378
Alison	F	0.374345675789331	0.27393887715668	0.351715447053988	378
Blake	M	0.294736595859071	0.405556842168653	0.299706561972276	378
Wanda	F	0.298100422476108	0.283783023257195	0.418116554266697	378
Sonny	M	0.319263322055264	0.410180327654737	0.270556350289999	377
Candy	F	0.211657129651337	0.300806777307637	0.487536093041026	376
Bonnie	F	0.287462186014214	0.372737974753442	0.339799839232344	374
Junior	M	0.208976742613379	0.384750109854435	0.406273147532185	374
Kay	F	0.372707989813672	0.361293533601627	0.265998476584701	372
Fanny	F	0.425756092340986	0.123758563120831	0.450485344538182	371
Buck	M	0.201981182772279	0.533743517111358	0.264275300116363	371
Zack	M	0.204618948981511	0.452792959031808	0.342588091986681	371
